seq_id,dataset,category,track_id,n_obs,median_sqrt_area,net_disp_px,path_len_px,net_disp_ratio,path_len_ratio,mean_step_px
satmtb/car/95,satmtb,car,58,39,5.51,54.87,54.92,9.952,9.96,1.445
satmtb/car/95,satmtb,car,118,167,4.17,25.36,26.1,6.084,6.262,0.157
satmtb/car/95,satmtb,car,56,166,5.24,211.14,211.37,40.323,40.367,1.281
satmtb/car/95,satmtb,car,162,155,9.36,303.8,306.8,32.468,32.788,1.992
satmtb/car/95,satmtb,car,139,150,5.0,144.07,144.96,28.82,28.997,0.973
satmtb/car/95,satmtb,car,167,150,5.81,84.57,86.22,14.551,14.835,0.579
satmtb/car/95,satmtb,car,62,149,5.51,306.7,306.93,55.619,55.66,2.074
satmtb/car/95,satmtb,car,61,19,6.25,10.77,10.82,1.722,1.729,0.601
satmtb/car/95,satmtb,car,63,148,5.9,183.26,183.65,31.04,31.106,1.249
satmtb/car/95,satmtb,car,66,21,5.11,21.21,21.21,4.148,4.148,1.061
satmtb/car/95,satmtb,car,163,141,8.05,239.37,241.19,29.738,29.965,1.723
satmtb/car/95,satmtb,car,65,42,5.5,18.16,18.25,3.298,3.315,0.445
satmtb/car/95,satmtb,car,60,39,5.03,18.2,18.6,3.615,3.694,0.489
satmtb/car/95,satmtb,car,64,137,4.58,168.45,169.22,36.811,36.979,1.244
satmtb/car/95,satmtb,car,67,129,4.22,195.63,197.03,46.315,46.648,1.539
satmtb/car/95,satmtb,car,68,123,4.32,278.73,278.9,64.455,64.494,2.286
satmtb/car/95,satmtb,car,69,14,5.03,8.2,8.2,1.631,1.631,0.631
satmtb/car/95,satmtb,car,166,10,6.52,9.13,9.13,1.4,1.4,1.015
satmtb/car/95,satmtb,car,70,119,4.4,228.24,230.08,51.837,52.254,1.95
satmtb/car/95,satmtb,car,71,119,5.6,174.45,175.41,31.167,31.338,1.487
satmtb/car/95,satmtb,car,125,88,5.54,34.87,35.23,6.298,6.364,0.405
satmtb/car/95,satmtb,car,126,86,7.16,44.61,45.13,6.235,6.307,0.531
satmtb/car/95,satmtb,car,127,77,6.5,36.59,36.84,5.632,5.671,0.485
satmtb/car/95,satmtb,car,72,112,4.9,227.21,228.78,46.374,46.694,2.061
satmtb/car/95,satmtb,car,73,112,6.3,218.45,218.62,34.697,34.723,1.97
satmtb/car/95,satmtb,car,170,106,6.98,156.11,156.83,22.379,22.482,1.494
satmtb/car/95,satmtb,car,141,74,3.76,33.73,33.99,8.974,9.043,0.466
satmtb/car/95,satmtb,car,142,92,5.63,36.65,37.95,6.513,6.745,0.417
satmtb/car/95,satmtb,car,143,104,4.06,36.03,36.89,8.879,9.091,0.358
satmtb/car/95,satmtb,car,144,104,4.12,38.05,38.45,9.237,9.335,0.373
satmtb/car/95,satmtb,car,145,104,4.76,37.0,37.34,7.781,7.853,0.363
satmtb/car/95,satmtb,car,146,104,4.34,12.49,12.65,2.879,2.916,0.123
satmtb/car/95,satmtb,car,147,104,4.53,33.97,34.17,7.491,7.535,0.332
satmtb/car/95,satmtb,car,75,84,4.46,112.74,112.82,25.275,25.293,1.359
satmtb/car/95,satmtb,car,77,30,6.2,64.38,64.4,10.388,10.391,2.221
satmtb/car/95,satmtb,car,76,26,4.45,27.82,27.83,6.251,6.252,1.113
satmtb/car/95,satmtb,car,74,92,5.54,150.87,151.61,27.222,27.355,1.666
satmtb/car/95,satmtb,car,128,91,5.14,46.4,46.58,9.03,9.065,0.518
satmtb/car/95,satmtb,car,129,91,4.89,39.04,39.26,7.991,8.036,0.436
satmtb/car/95,satmtb,car,130,91,4.79,41.45,41.64,8.649,8.69,0.463
satmtb/car/95,satmtb,car,131,91,3.56,35.18,35.49,9.895,9.98,0.394
satmtb/car/95,satmtb,car,132,91,5.01,32.73,33.01,6.539,6.595,0.367
satmtb/car/95,satmtb,car,133,91,5.2,26.1,26.25,5.014,5.043,0.292
satmtb/car/95,satmtb,car,134,91,6.56,22.82,23.89,3.476,3.639,0.265
satmtb/car/95,satmtb,car,135,91,4.48,17.46,18.24,3.899,4.073,0.203
satmtb/car/95,satmtb,car,136,89,4.62,39.64,40.08,8.575,8.669,0.455
satmtb/car/95,satmtb,car,137,90,3.54,5.13,5.13,1.45,1.451,0.058
satmtb/car/95,satmtb,car,138,90,3.98,7.9,7.92,1.984,1.99,0.089
satmtb/car/95,satmtb,car,78,17,6.02,18.95,18.98,3.149,3.155,1.186
satmtb/car/95,satmtb,car,122,86,5.46,77.48,77.53,14.179,14.188,0.912
satmtb/car/95,satmtb,car,176,71,7.01,12.86,13.97,1.835,1.995,0.2
satmtb/car/95,satmtb,car,80,75,5.28,121.17,121.59,22.94,23.02,1.643
satmtb/car/95,satmtb,car,79,71,5.37,168.44,168.45,31.368,31.37,2.406
satmtb/car/95,satmtb,car,83,67,7.05,116.73,117.29,16.564,16.643,1.777
satmtb/car/95,satmtb,car,81,61,4.4,114.23,114.31,25.958,25.975,1.905
satmtb/car/95,satmtb,car,82,61,4.75,83.3,83.38,17.546,17.562,1.39
satmtb/car/95,satmtb,car,85,55,4.37,137.82,138.13,31.52,31.59,2.558
satmtb/car/95,satmtb,car,87,55,5.97,95.41,96.21,15.976,16.109,1.782
satmtb/car/95,satmtb,car,84,54,4.67,106.58,106.81,22.833,22.882,2.015
satmtb/car/95,satmtb,car,88,14,6.39,12.11,12.13,1.895,1.898,0.933
satmtb/car/95,satmtb,car,86,50,3.98,72.93,73.03,18.325,18.35,1.49
satmtb/car/95,satmtb,car,123,48,4.82,53.24,53.26,11.047,11.052,1.133
satmtb/car/95,satmtb,car,89,44,4.8,69.62,69.84,14.494,14.54,1.624
satmtb/car/95,satmtb,car,148,44,5.1,4.55,4.6,0.891,0.901,0.107
satmtb/car/95,satmtb,car,149,44,4.46,10.01,10.03,2.245,2.248,0.233
satmtb/car/95,satmtb,car,90,43,5.6,89.25,89.33,15.948,15.962,2.127
satmtb/car/95,satmtb,car,124,42,6.1,37.14,37.64,6.092,6.173,0.918
satmtb/car/95,satmtb,car,91,41,4.98,19.97,20.04,4.007,4.02,0.501
satmtb/car/95,satmtb,car,173,41,9.71,10.87,11.35,1.119,1.168,0.284
satmtb/car/95,satmtb,car,92,25,4.49,50.59,50.61,11.267,11.271,2.109
satmtb/car/95,satmtb,car,93,25,3.95,21.07,21.1,5.34,5.346,0.879
satmtb/car/95,satmtb,car,97,21,6.16,29.57,29.58,4.797,4.798,1.479
satmtb/car/95,satmtb,car,94,19,5.34,29.12,29.16,5.45,5.457,1.62
satmtb/car/95,satmtb,car,96,16,4.99,27.44,27.51,5.498,5.513,1.834
satmtb/car/95,satmtb,car,95,14,4.7,14.28,14.37,3.041,3.06,1.105
satmtb/car/95,satmtb,car,164,1,5.51,0.0,0.0,0.0,0.0,0.0
satmtb/ship/01,satmtb,ship,1,187,31.89,128.26,128.42,4.023,4.028,0.69
satmtb/ship/02,satmtb,ship,1,287,21.87,137.63,231.42,6.293,10.581,0.809
satmtb/ship/03,satmtb,ship,1,287,15.69,143.12,156.04,9.12,9.943,0.546
satmtb/ship/04,satmtb,ship,1,287,14.22,316.37,317.13,22.24,22.294,1.109
satmtb/ship/04,satmtb,ship,2,287,14.23,326.13,326.98,22.925,22.985,1.143
satmtb/ship/04,satmtb,ship,3,287,10.02,148.17,149.38,14.795,14.915,0.522
satmtb/ship/05,satmtb,ship,5,287,26.61,195.05,200.55,7.329,7.536,0.701
satmtb/ship/05,satmtb,ship,6,287,15.83,260.11,266.99,16.426,16.861,0.934
satmtb/ship/05,satmtb,ship,7,287,24.5,148.93,157.67,6.079,6.435,0.551
satmtb/ship/06,satmtb,ship,1,287,31.76,59.21,65.61,1.864,2.066,0.229
satmtb/ship/06,satmtb,ship,2,287,29.54,209.76,228.78,7.1,7.744,0.8
satmtb/ship/07,satmtb,ship,2,325,34.38,176.22,183.48,5.126,5.337,0.566
satmtb/ship/07,satmtb,ship,3,325,53.05,194.37,205.32,3.664,3.87,0.634
satmtb/ship/08,satmtb,ship,4,150,16.55,155.22,162.57,9.381,9.826,1.091
satmtb/ship/08,satmtb,ship,2,223,26.34,224.36,235.6,8.519,8.945,1.061
satmtb/ship/08,satmtb,ship,3,2,22.33,65.73,65.73,2.944,2.944,65.726
satmtb/ship/08,satmtb,ship,5,6,12.14,4.28,4.71,0.353,0.387,0.941
satmtb/ship/08,satmtb,ship,6,143,8.27,105.11,105.53,12.706,12.757,0.743
satmtb/ship/08,satmtb,ship,7,34,32.39,29.19,29.72,0.901,0.918,0.901
satmtb/ship/09,satmtb,ship,1,290,25.78,238.47,266.21,9.249,10.325,0.921
satmtb/ship/10,satmtb,ship,5,313,14.39,138.45,142.27,9.621,9.886,0.456
satmtb/ship/11,satmtb,ship,1,187,16.64,99.95,101.06,6.007,6.074,0.543
satmtb/ship/12,satmtb,ship,1,187,13.65,103.33,106.7,7.571,7.819,0.574
satmtb/ship/12,satmtb,car,101,187,10.29,152.11,153.91,14.777,14.952,0.827
satmtb/ship/12,satmtb,ship,2,187,10.71,147.28,149.83,13.757,13.995,0.806
satmtb/ship/12,satmtb,car,104,5,4.61,1.53,1.7,0.332,0.368,0.424
satmtb/ship/12,satmtb,car,103,2,4.6,0.16,0.16,0.034,0.034,0.157
satmtb/ship/12,satmtb,car,102,127,5.19,76.77,78.97,14.79,15.214,0.627
satmtb/ship/12,satmtb,car,106,28,5.31,22.0,22.43,4.146,4.226,0.831
satmtb/ship/12,satmtb,car,107,3,5.37,1.13,1.15,0.21,0.214,0.575
satmtb/ship/12,satmtb,car,105,12,4.92,2.77,3.74,0.563,0.76,0.34
satmtb/ship/12,satmtb,car,109,40,4.97,2.15,4.82,0.432,0.969,0.124
satmtb/ship/12,satmtb,car,108,25,4.98,2.13,5.03,0.429,1.01,0.21
satmtb/ship/12,satmtb,car,110,2,5.63,0.4,0.4,0.071,0.071,0.399
satmtb/ship/12,satmtb,car,111,3,5.27,0.61,0.61,0.115,0.116,0.306
satmtb/ship/12,satmtb,car,116,3,5.66,0.05,0.14,0.009,0.024,0.068
satmtb/ship/12,satmtb,car,112,4,4.15,0.34,0.6,0.082,0.144,0.199
satmtb/ship/12,satmtb,car,126,7,5.68,0.59,2.77,0.104,0.487,0.462
satmtb/ship/12,satmtb,car,120,1,4.98,0.0,0.0,0.0,0.0,0.0
satmtb/ship/12,satmtb,car,129,2,4.75,0.73,0.73,0.153,0.153,0.726
satmtb/ship/12,satmtb,car,133,2,5.36,0.24,0.24,0.045,0.045,0.239
satmtb/ship/12,satmtb,car,127,38,5.14,1.99,6.68,0.388,1.3,0.181
satmtb/ship/12,satmtb,car,128,1,5.17,0.0,0.0,0.0,0.0,0.0
satmtb/ship/12,satmtb,car,140,3,4.98,0.25,0.28,0.05,0.056,0.139
satmtb/ship/12,satmtb,car,131,1,4.86,0.0,0.0,0.0,0.0,0.0
satmtb/ship/12,satmtb,car,145,9,4.52,3.92,4.03,0.867,0.893,0.504
satmtb/ship/12,satmtb,car,142,29,5.11,0.98,5.34,0.191,1.046,0.191
satmtb/ship/12,satmtb,car,149,1,4.82,0.0,0.0,0.0,0.0,0.0
satmtb/ship/12,satmtb,car,151,30,4.93,22.7,23.25,4.6,4.713,0.802
satmtb/ship/12,satmtb,car,158,1,4.69,0.0,0.0,0.0,0.0,0.0
satmtb/ship/12,satmtb,car,153,4,4.67,0.25,0.25,0.052,0.053,0.082
satmtb/ship/12,satmtb,car,152,1,5.0,0.0,0.0,0.0,0.0,0.0
satmtb/ship/13,satmtb,ship,3,187,34.42,99.2,103.94,2.882,3.02,0.559
satmtb/ship/14,satmtb,ship,1,307,24.53,264.92,265.91,10.8,10.84,0.869
satmtb/ship/14,satmtb,ship,2,307,31.59,231.61,232.33,7.332,7.354,0.759
satmtb/ship/14,satmtb,ship,3,307,31.22,178.72,178.79,5.724,5.726,0.584
satmtb/ship/14,satmtb,ship,4,307,45.42,86.42,86.57,1.903,1.906,0.283
satmtb/ship/15,satmtb,ship,1,307,34.85,138.06,142.64,3.962,4.093,0.466
satmtb/ship/15,satmtb,ship,2,307,46.46,59.47,70.17,1.28,1.51,0.229
satmtb/ship/16,satmtb,ship,1,312,22.81,153.48,157.66,6.728,6.912,0.507
satmtb/ship/16,satmtb,ship,2,312,39.75,85.36,89.4,2.147,2.249,0.287
satmtb/ship/16,satmtb,ship,3,312,21.8,260.97,267.17,11.971,12.256,0.859
satmtb/ship/16,satmtb,ship,4,312,30.62,53.69,57.82,1.754,1.888,0.186
satmtb/ship/16,satmtb,ship,5,312,17.83,314.09,314.78,17.612,17.651,1.012
satmtb/ship/17,satmtb,ship,1,312,57.41,182.21,196.07,3.174,3.415,0.63
satmtb/ship/17,satmtb,ship,2,147,13.91,62.82,64.43,4.515,4.631,0.441
satmtb/ship/17,satmtb,ship,3,312,46.21,161.18,163.54,3.488,3.539,0.526
satmtb/ship/18,satmtb,ship,1,56,56.37,71.14,76.36,1.262,1.355,1.388
satmtb/ship/19,satmtb,ship,1,262,16.65,572.07,574.03,34.352,34.47,2.199
satmtb/ship/20,satmtb,ship,2,139,28.51,125.55,128.31,4.403,4.5,0.93
satmtb/ship/21,satmtb,ship,1,139,10.27,82.42,83.58,8.022,8.135,0.606
satmtb/ship/21,satmtb,ship,2,139,14.08,99.97,103.11,7.1,7.324,0.747
satmtb/ship/22,satmtb,ship,1,139,6.28,32.48,65.39,5.173,10.413,0.474
satmtb/ship/22,satmtb,car,103,7,3.32,23.67,23.75,7.133,7.158,3.959
satmtb/ship/22,satmtb,car,104,1,4.56,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,105,1,5.09,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,106,1,4.7,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,107,3,4.42,7.67,7.68,1.734,1.736,3.84
satmtb/ship/22,satmtb,car,102,16,3.79,77.14,77.3,20.334,20.377,5.153
satmtb/ship/22,satmtb,car,101,5,4.0,16.26,16.27,4.064,4.066,4.067
satmtb/ship/22,satmtb,ship,2,139,6.25,180.68,218.48,28.908,34.956,1.583
satmtb/ship/22,satmtb,ship,4,139,5.6,54.88,65.74,9.801,11.739,0.476
satmtb/ship/22,satmtb,ship,5,71,12.73,55.56,59.45,4.363,4.668,0.849
satmtb/ship/22,satmtb,ship,3,139,6.49,121.0,168.5,18.659,25.983,1.221
satmtb/ship/22,satmtb,car,108,23,4.74,82.67,82.9,17.442,17.49,3.768
satmtb/ship/22,satmtb,car,109,1,4.64,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,112,1,3.97,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,113,1,4.58,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,114,1,4.19,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,116,1,4.32,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,117,1,3.97,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,118,1,4.59,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,119,1,3.47,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,111,1,4.4,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,110,1,4.07,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,115,1,4.0,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,122,29,4.76,127.1,127.84,26.69,26.846,4.566
satmtb/ship/22,satmtb,car,120,1,4.41,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,121,1,3.96,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,123,1,4.35,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,124,1,4.48,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,125,1,4.13,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,126,1,4.79,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,127,1,3.82,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,128,1,4.33,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,129,1,4.29,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,130,1,4.53,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,131,1,4.43,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,132,1,4.1,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,133,1,4.13,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,134,1,4.45,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,135,1,4.52,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,149,53,4.62,217.83,220.87,47.099,47.756,4.247
satmtb/ship/22,satmtb,car,150,40,4.66,149.76,149.82,32.151,32.163,3.841
satmtb/ship/22,satmtb,car,154,5,4.42,13.93,13.96,3.154,3.16,3.49
satmtb/ship/22,satmtb,car,166,50,4.85,187.24,187.35,38.578,38.599,3.823
satmtb/ship/22,satmtb,ship,6,128,10.0,80.78,82.76,8.08,8.279,0.652
satmtb/ship/22,satmtb,car,176,4,6.11,1.39,1.49,0.227,0.243,0.496
satmtb/ship/22,satmtb,car,189,20,4.43,168.51,169.65,38.016,38.273,8.929
satmtb/ship/22,satmtb,car,192,16,4.2,106.76,106.79,25.39,25.398,7.119
satmtb/ship/22,satmtb,car,191,77,4.36,357.38,370.86,81.902,84.991,4.88
satmtb/ship/22,satmtb,car,199,24,4.39,93.29,93.33,21.236,21.245,4.058
satmtb/ship/22,satmtb,car,228,70,4.38,370.05,385.13,84.399,87.838,5.582
satmtb/ship/22,satmtb,car,237,3,4.15,8.43,8.43,2.033,2.033,4.215
satmtb/ship/22,satmtb,car,259,18,4.51,81.41,81.57,18.051,18.086,4.798
satmtb/ship/22,satmtb,car,188,1,4.31,0.0,0.0,0.0,0.0,0.0
satmtb/ship/22,satmtb,car,269,47,4.4,174.57,175.93,39.67,39.979,3.825
satmtb/ship/22,satmtb,car,235,25,4.47,95.0,95.26,21.26,21.316,3.969
satmtb/ship/22,satmtb,car,279,84,4.48,344.92,356.85,76.957,79.619,4.299
satmtb/ship/22,satmtb,car,289,10,4.54,44.41,44.46,9.774,9.786,4.94
satmtb/ship/22,satmtb,car,334,55,4.76,206.76,206.83,43.449,43.464,3.83
satmtb/ship/22,satmtb,car,340,56,4.19,258.05,263.02,61.582,62.768,4.782
satmtb/ship/22,satmtb,car,345,57,4.48,202.14,202.21,45.081,45.095,3.611
satmtb/ship/22,satmtb,car,387,57,4.57,202.56,202.66,44.299,44.319,3.619
satmtb/ship/22,satmtb,car,437,46,4.2,195.09,197.25,46.438,46.953,4.383
satmtb/ship/22,satmtb,car,453,4,4.26,24.93,24.95,5.856,5.859,8.317
satmtb/ship/22,satmtb,car,499,12,4.06,75.68,75.78,18.658,18.683,6.889
satmtb/ship/22,satmtb,car,513,7,4.39,20.89,20.89,4.754,4.754,3.481
satmtb/ship/23,satmtb,ship,1,138,21.87,215.64,216.92,9.86,9.919,1.583
satmtb/ship/23,satmtb,ship,2,138,10.93,198.21,200.09,18.132,18.304,1.461
satmtb/ship/24,satmtb,ship,1,138,11.81,322.05,325.37,27.261,27.542,2.375
satmtb/ship/24,satmtb,ship,2,138,13.41,324.06,324.15,24.168,24.174,2.366
satmtb/ship/25,satmtb,ship,1,77,3.13,92.91,93.0,29.678,29.709,1.224
satmtb/ship/25,satmtb,ship,2,77,3.18,102.95,103.09,32.403,32.446,1.356
satmtb/ship/25,satmtb,ship,3,77,3.33,100.96,101.21,30.344,30.419,1.332
satmtb/ship/25,satmtb,ship,4,77,3.22,108.63,108.68,33.726,33.741,1.43
satmtb/ship/25,satmtb,ship,5,77,3.55,88.69,88.92,24.999,25.061,1.17
satmtb/ship/25,satmtb,ship,6,77,3.4,109.01,109.57,32.105,32.271,1.442
satmtb/ship/25,satmtb,ship,7,77,4.31,109.77,110.51,25.485,25.655,1.454
satmtb/ship/25,satmtb,ship,8,77,3.86,121.64,121.82,31.487,31.533,1.603
satmtb/ship/25,satmtb,ship,9,77,8.63,110.47,110.55,12.794,12.803,1.455
satmtb/ship/25,satmtb,ship,10,77,10.93,109.76,109.88,10.038,10.049,1.446
satmtb/ship/26,satmtb,ship,1,138,10.96,320.0,320.58,29.203,29.256,2.34
satmtb/ship/27,satmtb,ship,1,313,14.33,170.67,171.45,11.908,11.962,0.55
satmtb/ship/27,satmtb,ship,2,313,13.0,281.13,283.39,21.622,21.795,0.908
satmtb/ship/28,satmtb,ship,1,135,19.67,91.06,103.61,4.629,5.267,0.773
satmtb/ship/28,satmtb,ship,2,135,37.01,65.74,77.84,1.776,2.103,0.581
satmtb/ship/28,satmtb,ship,3,135,31.99,161.97,162.0,5.063,5.064,1.209
satmtb/ship/29,satmtb,ship,1,295,19.73,186.32,193.91,9.444,9.829,0.66
satmtb/ship/29,satmtb,ship,2,295,28.55,160.7,166.39,5.629,5.828,0.566
satmtb/ship/30,satmtb,ship,1,313,17.73,195.78,241.36,11.041,13.611,0.774
satmtb/ship/30,satmtb,ship,2,313,16.58,101.02,106.62,6.093,6.431,0.342
satmtb/ship/30,satmtb,ship,21,313,3.95,92.18,94.41,23.364,23.93,0.303
satmtb/ship/30,satmtb,ship,23,313,29.36,418.11,424.89,14.242,14.473,1.362
satmtb/ship/30,satmtb,ship,22,167,11.81,44.63,45.92,3.778,3.888,0.277
satmtb/ship/31,satmtb,ship,1,313,16.79,126.44,151.57,7.531,9.028,0.486
satmtb/ship/32,satmtb,ship,1,313,10.69,104.88,110.48,9.811,10.334,0.354
satmtb/ship/32,satmtb,ship,2,313,9.43,142.77,143.75,15.136,15.24,0.461
satmtb/ship/32,satmtb,ship,3,313,15.5,269.83,270.32,17.411,17.443,0.866
satmtb/ship/32,satmtb,ship,4,313,19.18,217.87,233.02,11.361,12.151,0.747
satmtb/ship/32,satmtb,ship,5,313,20.13,196.95,197.02,9.785,9.789,0.631
satmtb/ship/32,satmtb,ship,6,313,16.81,213.89,221.82,12.724,13.195,0.711
satmtb/ship/33,satmtb,ship,1,232,7.52,60.9,61.17,8.101,8.137,0.265
satmtb/ship/33,satmtb,ship,2,232,8.54,56.57,56.58,6.627,6.629,0.245
satmtb/ship/33,satmtb,ship,4,232,15.43,91.87,91.89,5.953,5.954,0.398
satmtb/ship/33,satmtb,ship,5,232,13.54,168.44,170.11,12.441,12.565,0.736
satmtb/ship/34,satmtb,ship,1,313,48.13,200.92,214.22,4.175,4.451,0.687
satmtb/ship/34,satmtb,ship,2,313,20.19,136.96,143.63,6.783,7.113,0.46
satmtb/ship/34,satmtb,car,102,11,5.19,22.97,23.11,4.427,4.454,2.311
satmtb/ship/34,satmtb,car,101,37,5.44,80.64,80.84,14.823,14.859,2.245
satmtb/ship/34,satmtb,car,103,90,5.25,222.39,222.6,42.342,42.383,2.501
satmtb/ship/34,satmtb,car,104,81,4.94,254.79,255.52,51.538,51.686,3.194
satmtb/ship/34,satmtb,car,105,136,5.07,396.56,396.97,78.197,78.279,2.941
satmtb/ship/34,satmtb,car,107,34,5.38,94.39,94.54,17.553,17.581,2.865
satmtb/ship/34,satmtb,car,108,223,5.19,503.23,503.97,97.007,97.151,2.27
satmtb/ship/34,satmtb,car,110,141,5.19,428.84,429.36,82.629,82.729,3.067
satmtb/ship/34,satmtb,car,112,209,4.52,355.11,355.9,78.602,78.776,1.711
satmtb/ship/34,satmtb,car,113,194,4.94,482.53,483.2,97.59,97.726,2.504
satmtb/ship/34,satmtb,car,114,24,10.94,58.84,59.02,5.378,5.395,2.566
satmtb/ship/34,satmtb,car,116,12,5.22,78.5,78.55,15.027,15.036,7.141
satmtb/ship/34,satmtb,car,117,4,4.47,5.96,5.96,1.332,1.332,1.986
satmtb/ship/34,satmtb,car,118,82,5.1,162.74,163.04,31.882,31.94,2.013
satmtb/ship/34,satmtb,car,120,62,4.9,247.39,247.62,50.481,50.529,4.059
satmtb/ship/34,satmtb,car,121,183,5.34,373.44,374.13,69.87,69.999,2.056
satmtb/ship/34,satmtb,car,123,53,4.85,102.3,102.48,21.114,21.153,1.971
satmtb/ship/34,satmtb,car,125,1,5.17,0.0,0.0,0.0,0.0,0.0
satmtb/ship/34,satmtb,car,124,155,4.64,309.66,310.35,66.677,66.826,2.015
satmtb/ship/34,satmtb,car,126,143,4.92,295.76,296.27,60.061,60.166,2.086
satmtb/ship/34,satmtb,car,127,1,4.65,0.0,0.0,0.0,0.0,0.0
satmtb/ship/34,satmtb,car,128,8,4.72,18.51,18.53,3.924,3.928,2.647
satmtb/ship/34,satmtb,car,129,129,5.55,270.07,270.47,48.662,48.733,2.113
satmtb/ship/34,satmtb,car,130,65,5.21,167.82,168.03,32.211,32.251,2.625
satmtb/ship/34,satmtb,car,131,64,4.63,139.07,139.39,30.064,30.133,2.213
satmtb/ship/34,satmtb,car,132,63,5.27,184.88,184.98,35.054,35.073,2.984
satmtb/ship/34,satmtb,car,133,71,5.97,198.2,198.39,33.202,33.233,2.834
satmtb/ship/34,satmtb,car,134,36,7.14,91.66,91.85,12.834,12.861,2.624
satmtb/ship/34,satmtb,car,139,56,4.56,154.21,154.4,33.799,33.841,2.807
satmtb/ship/34,satmtb,car,141,52,5.45,74.95,75.53,13.747,13.854,1.481
satmtb/ship/34,satmtb,car,143,31,4.7,93.73,93.99,19.922,19.977,3.133
satmtb/ship/34,satmtb,car,145,26,4.64,82.93,83.19,17.873,17.931,3.328
satmtb/ship/34,satmtb,car,147,41,5.63,99.71,99.85,17.711,17.735,2.496
satmtb/ship/34,satmtb,car,148,11,4.87,21.09,21.18,4.33,4.35,2.118
satmtb/ship/34,satmtb,car,150,21,5.0,42.57,42.69,8.517,8.542,2.135
satmtb/ship/34,satmtb,car,151,5,5.7,5.92,5.94,1.039,1.043,1.486
satmtb/ship/34,satmtb,car,152,3,5.31,5.01,5.01,0.943,0.943,2.506
satmtb/ship/35,satmtb,ship,1,313,31.89,148.88,167.26,4.668,5.244,0.536
satmtb/ship/36,satmtb,ship,1,313,14.23,277.29,277.42,19.48,19.489,0.889
satmtb/ship/36,satmtb,ship,2,313,27.71,305.55,305.81,11.028,11.037,0.98
satmtb/ship/36,satmtb,ship,3,313,40.71,332.59,333.43,8.17,8.191,1.069
satmtb/ship/36,satmtb,ship,4,313,14.41,40.34,43.45,2.799,3.015,0.139
satmtb/ship/37,satmtb,ship,1,303,5.49,113.36,124.97,20.663,22.78,0.414
satmtb/ship/37,satmtb,ship,14,303,8.57,125.99,127.32,14.694,14.85,0.422
satmtb/ship/37,satmtb,ship,12,121,24.27,37.76,39.13,1.556,1.612,0.326
satmtb/ship/37,satmtb,ship,11,303,34.76,165.32,170.13,4.756,4.894,0.563
satmtb/ship/37,satmtb,ship,9,303,23.77,136.35,141.04,5.735,5.933,0.467
satmtb/ship/37,satmtb,ship,8,303,9.83,186.67,190.09,18.99,19.339,0.629
satmtb/ship/37,satmtb,ship,10,303,38.94,177.32,183.08,4.554,4.702,0.606
satmtb/ship/37,satmtb,ship,6,303,8.67,137.99,141.6,15.913,16.329,0.469
satmtb/ship/37,satmtb,ship,5,303,8.5,140.8,155.44,16.574,18.296,0.515
satmtb/ship/37,satmtb,ship,4,303,12.79,158.44,170.27,12.385,13.309,0.564
satmtb/ship/37,satmtb,ship,3,303,10.19,108.38,122.49,10.636,12.02,0.406
satmtb/ship/37,satmtb,ship,2,303,3.8,105.16,114.86,27.707,30.264,0.38
